Follower Timeouts, Cumulative Percent, Time to elect Leader
150-200,0.988500,342.767954
150-200,0.989500,344.745159
150-200,0.990500,352.021933
150-200,0.991500,353.167057
150-200,0.992500,354.805946
150-200,0.993500,358.980894
150-200,0.994500,368.647099
150-200,0.995500,378.193855
150-200,0.996500,461.817026
150-200,0.997500,481.794119
150-200,0.998500,496.073961
150-200,0.999500,512.477875
150-300,0.000500,92.678070
150-300,0.001500,92.768908
150-300,0.002500,96.465826
150-300,0.003500,97.103834
150-300,0.004500,97.404003
150-300,0.005500,99.107981
150-300,0.006500,99.953890
150-300,0.007500,100.677967
150-300,0.008500,101.757050
150-300,0.009500,102.730036
150-300,0.010500,103.255987
150-300,0.011500,103.705883
150-300,0.012500,103.992224
150-300,0.013500,104.078054
150-300,0.014500,104.133129
150-300,0.015500,104.516983
150-300,0.016500,104.958773
150-300,0.017500,105.212927
150-300,0.018500,105.261087
150-300,0.019500,105.278015
150-300,0.020500,105.396986
150-300,0.021500,105.520964
150-300,0.022500,105.862141
150-300,0.023500,106.024981
150-300,0.024500,106.563091
150-300,0.025500,106.738091
150-300,0.026500,107.084036
150-300,0.027500,107.575893
150-300,0.028500,107.662916
150-300,0.029500,107.717991
150-300,0.030500,108.105898
150-300,0.031500,108.500004
150-300,0.032500,110.054016
150-300,0.033500,110.154867
150-300,0.034500,110.599041
150-300,0.035500,110.626936
150-300,0.036500,110.866070
150-300,0.037500,110.882998
150-300,0.038500,111.078978
150-300,0.039500,111.279964
150-300,0.040500,111.532927
150-300,0.041500,111.541033
150-300,0.042500,111.564159
150-300,0.043500,111.804962
150-300,0.044500,111.837149
150-300,0.045500,111.842871
150-300,0.046500,112.036943
150-300,0.047500,113.368988
150-300,0.048500,113.530874
150-300,0.049500,114.464998
150-300,0.050500,114.794016
150-300,0.051500,114.914179
150-300,0.052500,115.012169
150-300,0.053500,115.095139
150-300,0.054500,115.386009
150-300,0.055500,115.528822
150-300,0.056500,115.760088
150-300,0.057500,115.916014
150-300,0.058500,115.920067
150-300,0.059500,116.034031
150-300,0.060500,116.212845
150-300,0.061500,116.489887
150-300,0.062500,116.931915
150-300,0.063500,117.089033
150-300,0.064500,117.203951
150-300,0.065500,117.220163
150-300,0.066500,117.655993
150-300,0.067500,117.877960
150-300,0.068500,117.878914
150-300,0.069500,117.948055
150-300,0.070500,118.051052
150-300,0.071500,118.248940
150-300,0.072500,118.474960
150-300,0.073500,118.801117
150-300,0.074500,119.090080
150-300,0.075500,119.315147
150-300,0.076500,119.477987
150-300,0.077500,119.652033
150-300,0.078500,119.821072
150-300,0.079500,120.508909
150-300,0.080500,120.982170
150-300,0.081500,121.456146
150-300,0.082500,121.674061
150-300,0.083500,121.936083
150-300,0.084500,122.076035
150-300,0.085500,122.141838
150-300,0.086500,122.465134
150-300,0.087500,122.603893
150-300,0.088500,122.637033
150-300,0.089500,122.689009
150-300,0.090500,122.691154
150-300,0.091500,123.250008
150-300,0.092500,123.348951
150-300,0.093500,123.619795
150-300,0.094500,123.746872
150-300,0.095500,123.790026
150-300,0.096500,123.975992
150-300,0.097500,124.144077
150-300,0.098500,124.400854
150-300,0.099500,124.422789
150-300,0.100500,124.659061
150-300,0.101500,124.730825
150-300,0.102500,125.004053
150-300,0.103500,125.082970
150-300,0.104500,125.083208
150-300,0.105500,125.190020
150-300,0.106500,125.252962
150-300,0.107500,125.374079
150-300,0.108500,125.386000
150-300,0.109500,125.386953
150-300,0.110500,125.434875
150-300,0.111500,125.480890
150-300,0.112500,125.699043
150-300,0.113500,125.722885
150-300,0.114500,125.927210
150-300,0.115500,125.929117
150-300,0.116500,126.227856
150-300,0.117500,126.466036
150-300,0.118500,126.580000
150-300,0.119500,126.763105
150-300,0.120500,126.994133
150-300,0.121500,127.102852
150-300,0.122500,127.247810
150-300,0.123500,127.812862
150-300,0.124500,128.008842
150-300,0.125500,128.033161
150-300,0.126500,128.066063
150-300,0.127500,128.113031
150-300,0.128500,128.152847
150-300,0.129500,128.268003
150-300,0.130500,128.398895
150-300,0.131500,128.509998
150-300,0.132500,128.960848
150-300,0.133500,129.301071
150-300,0.134500,129.575968
150-300,0.135500,129.628181
150-300,0.136500,129.680872
150-300,0.137500,130.132914
150-300,0.138500,130.384922
150-300,0.139500,130.441904
150-300,0.140500,130.837202
150-300,0.141500,130.864859
150-300,0.142500,130.877018
150-300,0.143500,131.006002
150-300,0.144500,131.073952
150-300,0.145500,131.191015
150-300,0.146500,131.382942
150-300,0.147500,131.428003
150-300,0.148500,131.436825
150-300,0.149500,131.548166
150-300,0.150500,132.149935
150-300,0.151500,132.220984
150-300,0.152500,132.532120
150-300,0.153500,132.570982
150-300,0.154500,132.664919
150-300,0.155500,132.678032
150-300,0.156500,132.720947
150-300,0.157500,132.760048
150-300,0.158500,132.961035
150-300,0.159500,133.202076
150-300,0.160500,133.255005
150-300,0.161500,133.378983
150-300,0.162500,133.769989
150-300,0.163500,133.820057
150-300,0.164500,133.857965
150-300,0.165500,134.000778
150-300,0.166500,134.109974
150-300,0.167500,134.210110
150-300,0.168500,134.710073
150-300,0.169500,134.854794
150-300,0.170500,134.867191
150-300,0.171500,135.022879
150-300,0.172500,135.120869
150-300,0.173500,135.510921
150-300,0.174500,135.531902
150-300,0.175500,135.924101
150-300,0.176500,136.166096
150-300,0.177500,136.270046
150-300,0.178500,136.319160
150-300,0.179500,136.571884
150-300,0.180500,136.594057
150-300,0.181500,136.630058
150-300,0.182500,136.783838
150-300,0.183500,136.870146
150-300,0.184500,136.980057
150-300,0.185500,137.033939
150-300,0.186500,137.105942
150-300,0.187500,137.150049
150-300,0.188500,137.154102
150-300,0.189500,137.207985
150-300,0.190500,137.367964
150-300,0.191500,137.421846
150-300,0.192500,137.560844
150-300,0.193500,137.629986
150-300,0.194500,137.665987
150-300,0.195500,137.712002
150-300,0.196500,137.768030
150-300,0.197500,137.996912
150-300,0.198500,137.997866
150-300,0.199500,138.075113
150-300,0.200500,138.218880
150-300,0.201500,138.741970
150-300,0.202500,138.777971
150-300,0.203500,138.808012
150-300,0.204500,139.261007
150-300,0.205500,139.305115
150-300,0.206500,139.338970
150-300,0.207500,139.357090
150-300,0.208500,139.539003
150-300,0.209500,139.577866
150-300,0.210500,139.642000
150-300,0.211500,139.702082
150-300,0.212500,140.013933
150-300,0.213500,140.286922
150-300,0.214500,140.533924
150-300,0.215500,140.691042
150-300,0.216500,140.758038
150-300,0.217500,140.841007
150-300,0.218500,140.897036
150-300,0.219500,140.981913
150-300,0.220500,141.153097
150-300,0.221500,141.219139
150-300,0.222500,141.443968
150-300,0.223500,141.444921
150-300,0.224500,141.448975
150-300,0.225500,141.474962
150-300,0.226500,141.501188
150-300,0.227500,141.738892
150-300,0.228500,141.756058
150-300,0.229500,142.233133
150-300,0.230500,142.257929
150-300,0.231500,142.377853
150-300,0.232500,142.539978
150-300,0.233500,142.543793
150-300,0.234500,142.598152
150-300,0.235500,142.704010
150-300,0.236500,142.872810
150-300,0.237500,142.946005
150-300,0.238500,143.282175
150-300,0.239500,143.479109
150-300,0.240500,143.486977
150-300,0.241500,143.528223
150-300,0.242500,143.697977
150-300,0.243500,143.712044
150-300,0.244500,143.889904
150-300,0.245500,143.924952
150-300,0.246500,144.052982
150-300,0.247500,144.070148
150-300,0.248500,144.256830
150-300,0.249500,144.271135
150-300,0.250500,144.327164
150-300,0.251500,144.378185
150-300,0.252500,144.393921
150-300,0.253500,144.460917
150-300,0.254500,144.510031
150-300,0.255500,144.526005
150-300,0.256500,144.527912
150-300,0.257500,144.638062
150-300,0.258500,144.806862
150-300,0.259500,144.851923
150-300,0.260500,144.927025
150-300,0.261500,145.063877
150-300,0.262500,145.116806
150-300,0.263500,145.220995
150-300,0.264500,145.240068
150-300,0.265500,145.289183
150-300,0.266500,145.339966
150-300,0.267500,145.380020
150-300,0.268500,145.495892
150-300,0.269500,145.580053
150-300,0.270500,145.601034
150-300,0.271500,145.740986
150-300,0.272500,145.807981
150-300,0.273500,145.824909
150-300,0.274500,145.967007
150-300,0.275500,145.970106
150-300,0.276500,146.020889
150-300,0.277500,146.036148
150-300,0.278500,146.147966
150-300,0.279500,146.246195
150-300,0.280500,146.274090
150-300,0.281500,146.339893
150-300,0.282500,146.538973
150-300,0.283500,146.708965
150-300,0.284500,146.816015
150-300,0.285500,147.047997
150-300,0.286500,147.053957
150-300,0.287500,147.107840
150-300,0.288500,147.180080
150-300,0.289500,147.245169
150-300,0.290500,147.257090
150-300,0.291500,147.311926
150-300,0.292500,147.330999
150-300,0.293500,147.348166
150-300,0.294500,147.673130
150-300,0.295500,147.727966
150-300,0.296500,147.770882
150-300,0.297500,148.187876
150-300,0.298500,148.405075
150-300,0.299500,148.431063
150-300,0.300500,148.475885
150-300,0.301500,148.693085
150-300,0.302500,148.833990
150-300,0.303500,148.886919
150-300,0.304500,149.255037
150-300,0.305500,149.298906
150-300,0.306500,149.395943
150-300,0.307500,149.431944
150-300,0.308500,149.596930
150-300,0.309500,149.986029
150-300,0.310500,150.032043
150-300,0.311500,150.076866
150-300,0.312500,150.154114
150-300,0.313500,150.208950
150-300,0.314500,150.275946
150-300,0.315500,150.284052
150-300,0.316500,150.695086
150-300,0.317500,150.712967
150-300,0.318500,150.742054
150-300,0.319500,150.815010
150-300,0.320500,150.928020
150-300,0.321500,150.974989
150-300,0.322500,151.023149
150-300,0.323500,151.290894
150-300,0.324500,151.533842
150-300,0.325500,151.870012
150-300,0.326500,151.899815
150-300,0.327500,151.941061
150-300,0.328500,152.075052
150-300,0.329500,152.108908
150-300,0.330500,152.112007
150-300,0.331500,152.536154
150-300,0.332500,152.615070
150-300,0.333500,152.675867
150-300,0.334500,152.693033
150-300,0.335500,152.971029
150-300,0.336500,153.084993
150-300,0.337500,153.205872
150-300,0.338500,153.225899
150-300,0.339500,153.464079
150-300,0.340500,153.473139
150-300,0.341500,153.615952
150-300,0.342500,153.644085
150-300,0.343500,153.651953
150-300,0.344500,153.737068
150-300,0.345500,154.144049
150-300,0.346500,154.399157
150-300,0.347500,154.574871
150-300,0.348500,154.931068
150-300,0.349500,154.960155
150-300,0.350500,154.981852
150-300,0.351500,155.071974
150-300,0.352500,155.099154
150-300,0.353500,155.147791
150-300,0.354500,155.176878
150-300,0.355500,155.199051
150-300,0.356500,155.319929
150-300,0.357500,155.385971
150-300,0.358500,155.575991
150-300,0.359500,155.711889
150-300,0.360500,155.791044
150-300,0.361500,155.806065
150-300,0.362500,155.872107
150-300,0.363500,156.172037
150-300,0.364500,156.234980
150-300,0.365500,156.286955
150-300,0.366500,156.296015
150-300,0.367500,156.352043
150-300,0.368500,156.396151
150-300,0.369500,156.479836
150-300,0.370500,156.543970
150-300,0.371500,156.636953
150-300,0.372500,156.751871
150-300,0.373500,156.788111
150-300,0.374500,156.836033
150-300,0.375500,156.867981
150-300,0.376500,156.890869
150-300,0.377500,157.047987
150-300,0.378500,157.174826
150-300,0.379500,157.225847
150-300,0.380500,157.356977
150-300,0.381500,157.410145
150-300,0.382500,157.501936
150-300,0.383500,157.806873
150-300,0.384500,157.834053
150-300,0.385500,157.935858
150-300,0.386500,158.066988
150-300,0.387500,158.436060
150-300,0.388500,158.436060
150-300,0.389500,158.601999
150-300,0.390500,158.683062
150-300,0.391500,158.766985
150-300,0.392500,158.838987
150-300,0.393500,159.069061
150-300,0.394500,159.074068
150-300,0.395500,159.286022
150-300,0.396500,159.385920
150-300,0.397500,159.400940
150-300,0.398500,159.483910
150-300,0.399500,159.636974
150-300,0.400500,159.673929
150-300,0.401500,159.762144
150-300,0.402500,159.884930
150-300,0.403500,159.892082
150-300,0.404500,159.900904
150-300,0.405500,159.970045
150-300,0.406500,160.165071
150-300,0.407500,160.192966
150-300,0.408500,160.212994
150-300,0.409500,160.295963
150-300,0.410500,160.346985
150-300,0.411500,160.388947
150-300,0.412500,160.454988
150-300,0.413500,160.666943
150-300,0.414500,160.744190
150-300,0.415500,160.763025
150-300,0.416500,160.948038
150-300,0.417500,160.957098
150-300,0.418500,161.021948
150-300,0.419500,161.170959
150-300,0.420500,161.731958
150-300,0.421500,161.818981
150-300,0.422500,161.966801
150-300,0.423500,161.986113
150-300,0.424500,162.003994
150-300,0.425500,162.033081
150-300,0.426500,162.113190
150-300,0.427500,162.137032
150-300,0.428500,162.174940
150-300,0.429500,162.188053
150-300,0.430500,162.354946
150-300,0.431500,162.479877
150-300,0.432500,162.652969
150-300,0.433500,162.680149
150-300,0.434500,162.683010
150-300,0.435500,162.684917
150-300,0.436500,162.773132
150-300,0.437500,162.844896
150-300,0.438500,162.949085
150-300,0.439500,163.012028
150-300,0.440500,163.020134
150-300,0.441500,163.042068
150-300,0.442500,163.072109
150-300,0.443500,163.128853
150-300,0.444500,163.186073
150-300,0.445500,163.240910
150-300,0.446500,163.367987
150-300,0.447500,163.586855
150-300,0.448500,163.629055
150-300,0.449500,163.996935
150-300,0.450500,164.372921
150-300,0.451500,164.649010
150-300,0.452500,164.978981
150-300,0.453500,165.174007
150-300,0.454500,165.253162
150-300,0.455500,165.620804
150-300,0.456500,165.642977
150-300,0.457500,165.786982
150-300,0.458500,165.819168
150-300,0.459500,165.941000
150-300,0.460500,166.020155
150-300,0.461500,166.029930
150-300,0.462500,166.133881
150-300,0.463500,166.157007
150-300,0.464500,166.290998
150-300,0.465500,166.643858
150-300,0.466500,166.719913
150-300,0.467500,167.028904
150-300,0.468500,167.127132
150-300,0.469500,167.208910
150-300,0.470500,167.279005
150-300,0.471500,167.517900
150-300,0.472500,167.545080
150-300,0.473500,167.633057
150-300,0.474500,167.707920
150-300,0.475500,168.031931
150-300,0.476500,168.159962
150-300,0.477500,168.179035
150-300,0.478500,168.304920
150-300,0.479500,168.310881
150-300,0.480500,168.755054
150-300,0.481500,168.789864
150-300,0.482500,169.055939
150-300,0.483500,169.140816
150-300,0.484500,169.185162
150-300,0.485500,169.224977
150-300,0.486500,169.396877
150-300,0.487500,169.492006
150-300,0.488500,169.599056
150-300,0.489500,169.736862
150-300,0.490500,169.911146
150-300,0.491500,169.971943
150-300,0.492500,170.097113
150-300,0.493500,170.241117
150-300,0.494500,170.258999
150-300,0.495500,170.312166
150-300,0.496500,170.543909
150-300,0.497500,170.585155
150-300,0.498500,170.887947
150-300,0.499500,171.169996
150-300,0.500500,171.285152
150-300,0.501500,171.302080
150-300,0.502500,171.337128
150-300,0.503500,171.449900
150-300,0.504500,171.535015
150-300,0.505500,171.594143
150-300,0.506500,171.828032
150-300,0.507500,172.007799
150-300,0.508500,172.025919
150-300,0.509500,172.168016
150-300,0.510500,172.533035
150-300,0.511500,172.642946
150-300,0.512500,172.660112
150-300,0.513500,172.787905
150-300,0.514500,172.793865
150-300,0.515500,173.325062
150-300,0.516500,173.361063
150-300,0.517500,173.375845
150-300,0.518500,173.399925
150-300,0.519500,173.444986
150-300,0.520500,173.565865
150-300,0.521500,173.693895
150-300,0.522500,173.707962
150-300,0.523500,173.754930
150-300,0.524500,173.765182
150-300,0.525500,173.865080
150-300,0.526500,174.008846
150-300,0.527500,174.160004
150-300,0.528500,174.174070
150-300,0.529500,174.334049
150-300,0.530500,174.762011
150-300,0.531500,174.820900
150-300,0.532500,174.879074
150-300,0.533500,175.158024
150-300,0.534500,175.217152
150-300,0.535500,175.233841
150-300,0.536500,175.359011
150-300,0.537500,175.536871
150-300,0.538500,175.543070
150-300,0.539500,175.926924
150-300,0.540500,175.983906
150-300,0.541500,176.134109
150-300,0.542500,176.269054
150-300,0.543500,176.306009
150-300,0.544500,176.364183
150-300,0.545500,176.506996
150-300,0.546500,176.645041
150-300,0.547500,176.663876
150-300,0.548500,176.800013
150-300,0.549500,176.999092
150-300,0.550500,177.225113
150-300,0.551500,177.373886
150-300,0.552500,177.413940
150-300,0.553500,177.845955
150-300,0.554500,178.004980
150-300,0.555500,178.357124
150-300,0.556500,178.381920
150-300,0.557500,178.413868
150-300,0.558500,178.425074
150-300,0.559500,178.471088
150-300,0.560500,178.555012
150-300,0.561500,178.858995
150-300,0.562500,178.914070
150-300,0.563500,179.100990
150-300,0.564500,179.145098
150-300,0.565500,179.328918
150-300,0.566500,179.385185
150-300,0.567500,179.423809
150-300,0.568500,179.666042
150-300,0.569500,179.697990
150-300,0.570500,179.953098
150-300,0.571500,180.115938
150-300,0.572500,180.234909
150-300,0.573500,180.666924
150-300,0.574500,180.769920
150-300,0.575500,180.860996
150-300,0.576500,180.947781
150-300,0.577500,181.036949
150-300,0.578500,181.135893
150-300,0.579500,181.232214
150-300,0.580500,181.341887
150-300,0.581500,181.894064
150-300,0.582500,181.904078
150-300,0.583500,182.271004
150-300,0.584500,182.376862
150-300,0.585500,182.555914
150-300,0.586500,182.688951
150-300,0.587500,182.707071
150-300,0.588500,182.891130
150-300,0.589500,182.974100
150-300,0.590500,183.330059
150-300,0.591500,183.400154
150-300,0.592500,183.701038
150-300,0.593500,183.863878
150-300,0.594500,184.023142
150-300,0.595500,184.039831
150-300,0.596500,184.137106
150-300,0.597500,184.195995
150-300,0.598500,184.327841
